Profile ID,GW,OR,#,OP,GWR,GWP,PB,TM,TC,£m
3873256,GW19,"4,874,742",down,981,"7,227,458",38,0,0,0,100.8
3873256,GW18,"4,767,327",up,943,"2,538,088",53,0,0,0,101
3873256,GW17,"5,090,396",down,890,"6,344,945",68,0,0,0,100.8
3873256,GW16,"4,906,676",down,822,"7,467,069",56,12,0,0,101.5
3873256,GW15,"4,605,557",down,766,"10,017,404",38,14,0,0,102.3
3873256,GW14,"4,023,162",up,728,"1,825,484",75,2,0,0,102.7
3873256,GW13,"4,576,027",down,653,"7,502,119",31,5,0,0,103
3873256,GW12,"4,364,258",down,622,"10,407,016",27,1,0,0,103.3
3873256,GW11,"3,668,986",down,595,"7,614,118",35,8,0,0,103.2
3873256,GW10,"3,414,132",down,560,"8,271,894",60,13,1,0,103.4
3873256,GW9,"2,841,055",down,500,"9,896,735",36,28,1,0,103.4
3873256,GW8,"2,176,169",down,464,"6,082,326",57,2,1,0,103.5
3873256,GW7,"1,787,359",down,407,"6,134,491",61,13,1,0,103
3873256,GW6,"1,370,656",down,346,"4,034,245",55,9,2,0,102.5
3873256,GW5,"1,186,498",up,291,"2,085,575",52,8,0,0,101.9
3873256,GW4,"1,659,142",up,239,"2,784,551",73,25,1,0,101.2
3873256,GW3,"2,276,341",up,166,"1,218,279",62,7,0,0,100.5
3873256,GW2,"4,810,709",up,104,"4,666,867",53,7,1,0,99.9
3873256,GW1,"5,471,399",same,51,"5,471,408",51,9,0,0,100
5947121,GW38,"5,654,871",down,1914,"6,702,921",40,0,3,0,100
5947121,GW37,"5,651,872",down,1874,"7,489,197",51,0,0,0,100
5947121,GW36,"5,544,011",up,1823,"2,200,588",84,0,0,0,99.9
5947121,GW35,"5,862,114",down,1739,"7,845,233",47,8,0,0,100.4
5947121,GW34,"5,754,449",up,1692,"1,602,516",55,0,0,0,100.4
5947121,GW33,"6,231,238",down,1637,"9,232,041",54,4,4,0,100.4
5947121,GW32,"6,011,090",up,1583,"4,903,646",51,2,0,0,101
5947121,GW31,"6,101,341",down,1532,"6,837,476",35,0,0,0,100.9
5947121,GW30,"6,064,412",up,1497,"1,871,223",55,6,0,0,101
5947121,GW29,"6,398,525",down,1442,"9,436,334",44,5,2,0,100.6
5947121,GW28,"6,117,696",up,1398,"1,858,702",72,0,0,0,100.6
5947121,GW27,"6,657,493",down,1326,"9,663,643",39,3,1,0,100.3
5947121,GW26,"6,442,979",down,1287,"10,126,125",48,2,1,0,100.4
5947121,GW25,"6,112,843",up,1239,"4,278,094",65,1,1,0,100.3
5947121,GW24,"6,303,141",up,1174,"2,252,388",67,1,3,0,100.3
5947121,GW23,"6,693,270",down,1107,"6,907,487",42,10,0,0,100.5
5947121,GW22,"6,604,478",down,1065,"10,214,112",32,17,0,0,100.5
5947121,GW21,"6,352,183",up,1033,"4,516,449",54,4,2,0,100.3
5947121,GW20,"6,495,911",down,979,"6,326,414",41,1,0,0,100.8
5947121,GW19,"6,459,660",up,938,"4,193,413",45,2,1,0,101.2
5947121,GW18,"6,591,764",down,893,"11,103,036",32,11,1,0,101.3
5947121,GW17,"6,176,282",up,861,"2,417,468",83,2,1,0,101.4
5947121,GW16,"6,719,060",down,778,"11,302,035",42,7,5,0,101.9
5947121,GW15,"5,994,799",down,736,"8,675,468",42,3,0,0,102.2
5947121,GW14,"5,665,143",down,694,"11,215,881",35,2,0,0,102.3
5947121,GW13,"4,282,126",up,659,"5,131,318",37,13,1,0,102.4
5947121,GW12,"4,387,519",down,622,"9,950,002",29,2,1,0,102.6
5947121,GW11,"3,802,455",down,593,"5,409,179",40,15,2,4,102.5
5947121,GW10,"3,592,746",down,557,"8,271,894",60,6,1,0,102.1
5947121,GW9,"3,028,234",down,497,"5,967,855",46,19,1,0,101.8
5947121,GW8,"2,937,312",up,451,"3,231,754",66,27,1,0,101.7
5947121,GW7,"3,215,516",up,385,"3,824,835",69,7,1,0,101
5947121,GW6,"3,503,416",up,316,"1,681,291",67,4,3,4,101.1
5947121,GW5,"5,087,235",up,253,"5,112,128",44,6,0,0,101
5947121,GW4,"5,371,047",down,209,"7,128,392",60,3,1,0,100.8
5947121,GW3,"5,045,598",up,149,"1,218,279",62,3,0,0,100.6
5947121,GW2,"7,795,552",down,87,"10,330,977",29,2,1,0,100
5947121,GW1,"3,379,511",same,58,"3,379,513",58,2,0,0,100
3019162,GW38,"5,784,067",up,1907,"6,113,026",41,6,0,0,102.6
3019162,GW37,"5,805,254",down,1866,"10,911,571",38,4,0,0,102.7
3019162,GW36,"5,444,847",down,1828,"7,120,016",65,5,4,0,102.6
3019162,GW35,"5,352,028",up,1763,"977,045",68,7,0,0,102.9
3019162,GW34,"5,688,645",down,1695,"7,964,634",30,0,0,0,102.6
3019162,GW33,"5,608,474",down,1665,"8,712,200",55,7,0,0,102.6
3019162,GW32,"5,365,323",up,1610,"1,253,466",65,6,5,0,102.8
3019162,GW31,"5,779,422",down,1545,"9,995,493",23,9,0,0,103.1
3019162,GW30,"5,389,378",down,1522,"9,958,863",34,14,0,0,103.3
3019162,GW29,"5,121,013",up,1488,"642,456",82,11,0,0,103.1
3019162,GW28,"5,890,774",down,1406,"8,856,470",45,16,2,0,103.1
3019162,GW27,"5,608,030",up,1361,"1,960,117",57,16,3,0,102.9
3019162,GW26,"5,932,503",down,1304,"10,860,758",45,9,1,0,102.8
3019162,GW25,"5,471,967",down,1259,"6,371,579",59,14,0,0,103.2
3019162,GW24,"5,431,378",up,1200,"2,452,933",66,12,1,0,103.1
3019162,GW23,"5,814,388",down,1134,"12,065,078",27,21,0,0,103.2
3019162,GW22,"5,220,214",down,1107,"10,992,890",30,13,0,0,103
3019162,GW21,"4,893,435",up,1077,"564,637",70,2,3,0,102.5
3019162,GW20,"5,540,948",up,1007,"733,217",63,0,0,0,102.7
3019162,GW19,"6,251,366",up,944,"3,898,573",45,2,0,0,103
3019162,GW18,"6,389,898",down,899,"6,071,040",44,3,0,0,103.4
3019162,GW17,"6,383,212",up,855,"3,752,495",78,4,4,0,103
3019162,GW16,"6,751,866",down,777,"7,370,342",57,2,2,0,103
3019162,GW15,"6,677,018",down,720,"6,701,833",47,13,0,0,103.1
3019162,GW14,"6,596,466",up,673,"3,908,173",68,9,1,0,102.9
3019162,GW13,"7,038,830",down,605,"9,909,117",26,5,1,0,102.8
3019162,GW12,"6,658,053",down,579,"9,336,480",30,7,0,0,102.7
3019162,GW11,"6,213,081",up,549,"2,707,375",46,4,1,0,102.5
3019162,GW10,"6,597,644",down,503,"10,848,398",49,13,2,0,102.3
3019162,GW9,"5,662,907",up,454,"4,455,546",50,30,0,0,102.1
3019162,GW8,"5,848,541",up,404,"5,764,726",58,5,1,0,102.2
3019162,GW7,"6,073,812",up,346,"5,327,061",64,4,2,4,101.9
3019162,GW6,"6,144,275",down,286,"7,368,670",38,5,1,0,101.4
3019162,GW5,"5,711,544",down,248,"7,710,209",39,30,2,4,101.1
3019162,GW4,"4,835,813",down,213,"6,624,075",61,22,0,0,100.7
3019162,GW3,"4,561,541",up,152,"2,717,662",56,5,1,0,100.1
3019162,GW2,"6,409,688",down,96,"7,829,949",43,6,1,0,100.1
3019162,GW1,"4,864,958",same,53,"4,864,965",53,16,0,0,100
9236504,GW38,"5,881,902",up,1901,"3,929,296",49,4,0,0,99.9
9236504,GW37,"6,057,595",down,1852,"9,058,754",46,2,0,0,100
9236504,GW36,"5,869,785",down,1806,"11,732,594",37,3,0,0,99.8
9236504,GW35,"5,210,468",down,1769,"10,261,337",40,1,0,0,100
9236504,GW34,"4,927,643",up,1729,"5,046,309",39,1,0,0,99.9
9236504,GW33,"5,022,753",down,1690,"8,161,751",57,0,0,0,100.1
9236504,GW32,"4,782,319",up,1633,"2,878,886",57,0,0,0,100.1
9236504,GW31,"4,975,213",up,1576,"681,717",65,0,0,0,100.3
9236504,GW30,"5,675,300",down,1511,"7,933,278",39,0,0,0,100.2
9236504,GW29,"5,564,652",up,1472,"1,941,201",72,1,0,0,99.8
9236504,GW28,"6,045,772",down,1400,"7,809,416",48,3,0,0,99.7
9236504,GW27,"5,872,351",down,1352,"8,825,561",40,12,0,0,99.4
9236504,GW26,"5,672,449",up,1312,"2,105,915",72,9,0,0,99.2
9236504,GW25,"6,064,649",down,1240,"10,120,904",47,2,0,0,98.9
9236504,GW24,"5,656,722",down,1193,"9,055,107",48,2,0,0,98.6
9236504,GW23,"5,418,386",up,1145,"431,072",66,11,0,0,98.1
9236504,GW22,"6,149,968",up,1079,"1,201,991",54,10,0,0,97.7
9236504,GW21,"6,574,782",down,1025,"7,880,307",44,3,0,0,97.9
9236504,GW20,"6,415,240",down,981,"11,046,106",27,1,0,0,98
9236504,GW19,"5,883,933",down,954,"11,359,842",28,10,0,0,98.1
9236504,GW18,"5,412,293",up,926,"3,532,593",50,0,0,0,98.2
9236504,GW17,"5,617,854",down,876,"12,029,314",33,2,0,0,98.4
9236504,GW16,"3,991,379",down,843,"7,128,772",57,9,0,0,98.5
9236504,GW15,"3,656,945",up,786,"22,134",93,3,0,0,98.5
9236504,GW14,"5,690,788",down,693,"11,445,824",33,11,0,0,98.6
9236504,GW13,"4,199,666",up,660,"483,733",58,9,0,0,98.8
9236504,GW12,"5,447,290",up,602,"4,486,701",42,25,0,0,98.9
9236504,GW11,"5,602,330",up,560,"3,220,461",44,15,0,0,98.9
9236504,GW10,"5,882,731",down,516,"8,957,276",57,6,0,0,99.1
9236504,GW9,"5,337,415",up,459,"932,251",65,12,0,0,99.8
9236504,GW8,"6,431,162",down,394,"10,992,389",34,7,0,0,100.2
9236504,GW7,"5,020,719",down,360,"8,082,022",53,3,0,0,100.4
9236504,GW6,"4,271,969",down,307,"11,410,355",21,6,5,0,100.1
9236504,GW5,"1,532,155",up,286,"3,063,933",49,5,0,0,100.2
9236504,GW4,"1,827,640",up,237,"2,649,081",73,4,0,0,100.1
9236504,GW3,"2,531,754",up,164,"4,229,326",51,4,0,0,100.1
9236504,GW2,"2,841,827",up,113,"2,518,526",60,7,0,0,100
9236504,GW1,"4,864,958",same,53,"4,864,965",53,10,0,0,100
2390986,GW38,"5,933,629",down,1899,"7,335,590",37,10,0,0,102.8
2390986,GW37,"5,884,333",down,1862,"4,010,005",62,0,7,8,102.7
2390986,GW36,"5,846,588",down,1808,"7,808,272",61,14,0,0,103.1
2390986,GW35,"5,697,308",up,1747,"841,838",69,9,0,0,103.2
2390986,GW34,"6,059,560",up,1678,"1,051,813",59,6,0,0,103.1
2390986,GW33,"6,620,649",down,1619,"8,161,751",57,7,0,0,103.4
2390986,GW32,"6,500,386",up,1562,"4,192,241",53,4,0,0,103.6
2390986,GW31,"6,657,075",up,1509,"1,440,379",60,7,0,0,103.4
2390986,GW30,"7,255,982",up,1449,"1,184,325",59,7,2,4,103.1
2390986,GW29,"7,580,154",up,1394,"5,484,121",58,12,2,4,102.4
2390986,GW28,"7,609,249",down,1340,"8,609,483",46,12,4,12,102.6
2390986,GW27,"7,208,159",down,1306,"8,676,721",41,11,1,0,102.6
2390986,GW26,"7,062,605",down,1265,"5,084,238",63,4,3,8,102.6
2390986,GW25,"6,970,289",down,1210,"10,110,882",48,10,3,8,102.3
2390986,GW24,"6,436,342",down,1170,"10,063,783",46,11,4,12,102.4
2390986,GW23,"5,757,907",down,1136,"9,571,713",37,14,2,0,102.7
2390986,GW22,"5,509,809",up,1099,"5,573,820",41,11,0,0,102.1
2390986,GW21,"5,558,420",up,1058,"1,151,359",65,31,0,0,101.1
2390986,GW20,"6,041,821",down,993,"7,802,374",38,5,3,8,102.7
2390986,GW19,"5,584,305",down,963,"12,072,609",25,9,1,0,102.9
2390986,GW18,"4,988,892",down,938,"4,678,176",48,7,3,8,102.8
2390986,GW17,"4,805,878",down,898,"6,266,918",69,17,2,4,103.1
2390986,GW16,"4,460,478",down,833,"4,168,191",67,10,6,4,102.3
2390986,GW15,"4,445,106",down,770,"5,416,514",51,4,2,4,102.2
2390986,GW14,"4,293,889",up,723,"213,783",90,0,2,4,102.1
2390986,GW13,"5,444,241",down,637,"6,569,260",34,16,3,4,101.7
2390986,GW12,"5,192,860",down,607,"8,132,546",33,20,0,0,102
2390986,GW11,"4,854,503",up,574,"4,058,517",42,19,0,0,101.8
2390986,GW10,"5,019,839",down,532,"4,194,655",72,13,4,8,101.3
2390986,GW9,"4,784,566",down,468,"10,649,989",33,29,0,0,101.1
2390986,GW8,"3,903,420",up,435,"4,792,094",61,7,1,0,101.1
2390986,GW7,"3,988,997",down,374,"7,011,031",58,14,2,0,100.7
2390986,GW6,"3,475,155",up,316,"1,548,960",67,19,0,0,100.4
2390986,GW5,"5,573,949",up,249,"1,139,004",56,8,0,0,99.9
2390986,GW4,"7,256,330",down,193,"11,035,904",42,7,1,0,100.1
2390986,GW3,"4,733,955",up,151,"3,339,053",54,12,1,0,99.9
2390986,GW2,"6,225,277",up,97,"3,433,596",57,16,1,0,99.9
2390986,GW1,"8,200,235",same,40,"8,200,248",40,18,0,0,100
8443953,GW38,"6,412,299",down,1872,"8,295,017",34,2,0,0,97.8
8443953,GW37,"6,324,471",down,1838,"8,767,222",47,13,0,0,98
8443953,GW36,"6,170,261",up,1791,"3,091,751",80,18,0,0,97.8
8443953,GW35,"6,436,981",up,1711,"3,783,510",57,3,0,0,97.9
8443953,GW34,"6,558,697",down,1654,"8,305,376",29,0,0,0,97.7
8443953,GW33,"6,483,938",down,1625,"9,234,466",53,29,0,0,97.6
8443953,GW32,"6,261,453",up,1572,"5,262,650",50,7,0,0,97.8
8443953,GW31,"6,338,386",down,1522,"10,491,938",21,0,0,0,97.9
8443953,GW30,"5,951,578",up,1501,"5,295,890",45,0,0,0,98.2
8443953,GW29,"6,017,339",down,1456,"7,259,083",51,0,0,0,98.5
8443953,GW28,"5,912,338",up,1405,"4,023,096",62,3,0,0,98.5
8443953,GW27,"6,154,974",down,1343,"10,209,364",38,3,4,0,98.2
8443953,GW26,"5,896,060",up,1305,"4,755,467",63,1,0,0,98.5
8443953,GW25,"6,009,747",down,1242,"6,750,034",58,3,0,0,98.7
8443953,GW24,"5,967,075",down,1184,"8,297,588",50,1,0,0,99
8443953,GW23,"5,808,292",down,1134,"10,710,574",33,3,0,0,99.1
8443953,GW22,"5,422,647",down,1101,"9,273,592",35,10,5,0,98.6
8443953,GW21,"5,264,218",up,1066,"2,028,642",61,0,0,0,98.7
8443953,GW20,"5,603,236",up,1005,"3,867,991",48,0,0,0,99
8443953,GW19,"5,780,834",up,957,"5,721,223",41,13,0,0,99.1
8443953,GW18,"5,784,710",down,916,"7,933,242",40,0,0,0,99.3
8443953,GW17,"5,623,699",up,876,"3,009,682",80,6,0,0,99.3
8443953,GW16,"6,000,995",down,796,"7,467,069",56,0,0,0,99.7
8443953,GW15,"5,811,299",up,740,"5,492,103",51,11,5,0,99.5
8443953,GW14,"5,874,529",up,689,"3,712,453",68,0,0,0,99.3
8443953,GW13,"6,244,077",down,621,"9,633,495",26,14,0,0,99.4
8443953,GW12,"5,822,016",up,595,"2,848,047",47,0,0,0,99.4
8443953,GW11,"6,244,021",up,548,"4,999,072",40,7,0,0,99.1
8443953,GW10,"6,315,723",up,508,"436,499",88,6,0,0,99.1
8443953,GW9,"7,599,007",down,420,"7,627,870",41,2,0,0,98.9
8443953,GW8,"7,307,652",up,379,"7,385,056",52,1,0,0,98.8
8443953,GW7,"7,376,489",up,327,"6,465,950",60,1,2,0,98.7
8443953,GW6,"7,689,795",up,267,"4,731,025",51,18,0,0,98.9
8443953,GW5,"8,588,391",down,216,"11,008,322",28,2,4,0,98.9
8443953,GW4,"7,685,474",down,188,"7,945,909",57,3,0,0,99.2
8443953,GW3,"7,611,321",up,131,"2,310,079",57,0,0,0,99.4
8443953,GW2,"8,893,267",down,74,"10,432,366",27,1,0,0,99.8
8443953,GW1,"6,638,992",same,47,"6,639,003",47,3,0,0,100
757226,GW38,"6,450,985",down,1870,"7,021,992",38,0,0,0,98
757226,GW37,"6,437,948",down,1832,"10,307,517",42,1,3,0,98.1
757226,GW36,"6,192,348",down,1790,"7,126,115",64,6,0,0,98.5
757226,GW35,"6,130,409",down,1726,"9,972,250",41,0,0,0,99
757226,GW34,"5,901,370",up,1685,"3,237,290",46,7,0,0,99
757226,GW33,"6,183,083",down,1639,"12,089,840",37,0,0,0,99
757226,GW32,"5,554,760",up,1602,"821,763",67,0,0,0,99.2
757226,GW31,"6,024,583",up,1535,"4,709,282",44,0,0,0,99.1
757226,GW30,"6,217,011",down,1491,"7,493,806",40,4,0,0,99
757226,GW29,"6,156,079",down,1451,"7,831,430",49,20,0,0,98.7
757226,GW28,"6,002,401",down,1402,"7,762,344",49,6,1,0,98.6
757226,GW27,"5,854,835",down,1353,"7,203,341",44,3,3,0,98.8
757226,GW26,"5,777,023",down,1309,"6,209,100",59,3,0,0,98.8
757226,GW25,"5,761,578",up,1250,"1,249,293",75,1,1,0,98.8
757226,GW24,"6,265,514",up,1175,"3,875,127",61,3,0,0,98.9
757226,GW23,"6,472,840",up,1114,"5,828,715",45,6,1,0,99.4
757226,GW22,"6,478,587",up,1069,"1,530,380",53,0,1,0,99.6
757226,GW21,"6,847,300",down,1016,"9,975,783",38,2,2,0,100
757226,GW20,"6,523,074",up,978,"4,872,555",45,0,0,0,100.4
757226,GW19,"6,620,409",up,933,"5,640,268",42,0,2,0,100.4
757226,GW18,"6,650,747",up,891,"3,177,228",51,5,0,0,100.2
757226,GW17,"6,872,337",up,840,"5,183,179",73,18,5,0,99.5
757226,GW16,"7,113,347",down,767,"11,589,329",39,3,0,0,100.2
757226,GW15,"6,333,124",up,728,"5,500,137",50,12,0,0,100.3
757226,GW14,"6,371,463",down,678,"10,832,459",38,17,0,0,100.2
757226,GW13,"5,271,004",up,640,"327,753",61,1,0,0,100.6
757226,GW12,"6,653,279",up,579,"4,486,701",42,1,0,0,100.8
757226,GW11,"6,821,391",up,537,"1,221,764",52,6,5,0,100.6
757226,GW10,"7,472,751",down,485,"10,353,049",51,1,0,0,100.1
757226,GW9,"6,826,943",down,434,"5,748,871",46,1,0,0,100.1
757226,GW8,"6,785,633",up,388,"6,225,171",56,1,0,0,100.2
757226,GW7,"7,036,862",down,332,"9,427,248",47,3,0,0,100.4
757226,GW6,"6,232,274",down,285,"7,460,706",37,0,0,0,100.6
757226,GW5,"5,734,556",down,248,"10,108,297",32,3,1,0,100.8
757226,GW4,"4,493,496",down,216,"9,214,773",53,6,1,0,100.8
757226,GW3,"2,799,134",up,163,"3,093,920",55,2,2,4,100.5
757226,GW2,"3,126,374",up,112,"2,894,935",59,1,1,0,100.2
757226,GW1,"4,864,958",same,53,"4,864,965",53,7,0,0,100
7285657,GW38,"6,983,973",up,1839,"3,680,866",50,6,0,0,100.2
7285657,GW37,"7,190,295",down,1789,"10,724,379",39,4,0,0,100.5
7285657,GW36,"6,939,883",down,1750,"7,126,115",64,8,0,0,100.5
7285657,GW35,"6,932,627",up,1686,"2,778,662",60,12,0,0,100.4
7285657,GW34,"7,126,728",up,1626,"2,614,362",49,0,0,0,100.5
7285657,GW33,"7,466,093",down,1577,"8,977,035",54,17,0,0,100.5
7285657,GW32,"7,336,808",up,1523,"2,553,534",58,11,0,0,100.7
7285657,GW31,"7,621,733",up,1465,"7,350,788",33,9,0,0,100.5
7285657,GW30,"7,626,014",up,1432,"2,688,946",52,12,0,0,100.5
7285657,GW29,"7,879,102",up,1380,"826,678",80,7,0,0,100.1
7285657,GW28,"8,463,411",up,1300,"4,023,096",62,3,0,0,100
7285657,GW27,"8,760,663",up,1238,"1,176,989",60,13,0,0,99.5
7285657,GW26,"9,032,852",up,1178,"5,471,086",61,11,0,0,99.4
7285657,GW25,"9,126,410",up,1117,"7,479,775",56,11,0,0,99
7285657,GW24,"9,196,816",up,1061,"2,287,588",66,14,0,0,98.6
7285657,GW23,"9,436,101",up,995,"260,609",69,5,0,0,97.8
7285657,GW22,"9,843,672",up,926,"571,097",59,2,0,0,97.6
7285657,GW21,"10,100,496",up,867,"6,813,702",47,16,0,0,97.6
7285657,GW20,"10,237,565",down,820,"11,482,607",25,2,0,0,97.7
7285657,GW19,"10,055,211",down,795,"11,793,280",26,6,0,0,97.9
7285657,GW18,"9,797,789",down,769,"9,994,103",35,4,0,0,98.1
7285657,GW17,"9,634,025",down,734,"10,180,918",49,13,0,0,98.5
7285657,GW16,"9,538,813",down,685,"11,589,329",39,4,0,0,98.9
7285657,GW15,"9,191,202",up,646,"2,085,920",61,5,0,0,99.3
7285657,GW14,"9,572,024",down,585,"10,405,712",41,3,0,0,99.4
7285657,GW13,"9,361,438",up,544,"3,724,883",40,7,0,0,99.6
7285657,GW12,"9,577,406",up,504,"1,864,451",51,8,0,0,99.6
7285657,GW11,"9,958,434",up,453,"3,609,931",44,7,4,0,99.4
7285657,GW10,"10,151,557",down,409,"10,869,488",48,2,0,0,99.1
7285657,GW9,"9,952,129",down,361,"9,292,648",37,2,0,0,99.4
7285657,GW8,"9,760,625",down,324,"11,133,615",33,14,0,0,99.6
7285657,GW7,"9,290,844",down,291,"9,427,248",47,4,0,0,99.7
7285657,GW6,"9,102,836",down,244,"9,537,224",29,11,0,0,99.7
7285657,GW5,"8,651,750",up,215,"4,651,916",46,9,4,0,99.5
7285657,GW4,"9,023,120",down,169,"11,332,830",37,2,0,0,99.6
7285657,GW3,"7,500,144",up,132,"1,816,329",59,1,0,0,99.7
7285657,GW2,"8,951,701",up,73,"8,464,219",40,5,0,0,99.9
7285657,GW1,"9,060,345",same,33,"9,060,361",33,3,0,0,100
7322873,GW38,"7,353,891",up,1817,"6,713,097",39,9,0,0,99.4
7322873,GW37,"7,375,776",down,1778,"9,848,430",43,2,0,0,99.6
7322873,GW36,"7,210,199",down,1735,"9,216,715",54,3,0,0,99.3
7322873,GW35,"7,029,671",up,1681,"4,156,291",56,21,0,0,99.5
7322873,GW34,"7,145,828",down,1625,"9,313,161",26,2,0,0,99.4
7322873,GW33,"7,022,015",down,1599,"7,305,308",60,6,0,0,99.5
7322873,GW32,"6,994,068",down,1539,"7,043,244",45,10,0,0,99.7
7322873,GW31,"6,985,329",down,1494,"7,612,457",32,0,0,0,99.7
7322873,GW30,"6,932,306",up,1462,"4,887,286",46,3,0,0,99.6
7322873,GW29,"7,044,609",up,1416,"1,605,990",74,21,0,0,99.2
7322873,GW28,"7,547,331",down,1342,"7,809,416",48,5,0,0,99.1
7322873,GW27,"7,499,137",down,1294,"7,236,102",43,10,0,0,98.8
7322873,GW26,"7,410,461",up,1251,"2,341,516",71,6,0,0,99
7322873,GW25,"7,740,735",down,1180,"11,685,338",38,1,0,0,99
7322873,GW24,"7,254,572",down,1142,"6,662,761",54,10,0,0,98.8
7322873,GW23,"7,245,193",up,1088,"3,471,480",50,3,0,0,98.5
7322873,GW22,"7,368,909",down,1038,"7,180,501",38,1,0,0,98.3
7322873,GW21,"7,276,333",down,1000,"9,729,223",38,13,0,0,98.1
7322873,GW20,"7,008,894",down,962,"7,822,078",37,2,0,0,98.1
7322873,GW19,"6,869,618",up,925,"473,823",60,7,0,0,98.1
7322873,GW18,"7,450,821",up,865,"3,177,228",51,6,0,0,98.2
7322873,GW17,"7,651,054",down,814,"10,029,983",50,13,0,0,98.1
7322873,GW16,"7,215,709",up,764,"1,319,283",79,5,0,0,97.7
7322873,GW15,"7,993,349",up,685,"6,298,196",48,2,0,0,98.1
7322873,GW14,"7,993,417",down,637,"11,445,824",33,4,0,0,98.4
7322873,GW13,"7,069,975",down,604,"8,816,889",28,3,0,0,98.8
7322873,GW12,"6,790,385",down,576,"10,407,016",27,2,0,0,99.1
7322873,GW11,"6,191,760",down,549,"8,130,985",34,25,0,0,99.3
7322873,GW10,"5,939,243",down,515,"7,755,482",61,17,0,0,99.4
7322873,GW9,"5,648,304",up,454,"808,491",66,4,0,0,99.5
7322873,GW8,"6,791,376",down,388,"9,429,649",43,12,0,0,99.6
7322873,GW7,"6,136,098",down,345,"7,562,394",56,13,3,0,99.4
7322873,GW6,"5,853,502",down,289,"7,460,706",37,13,0,0,99.5
7322873,GW5,"5,221,483",up,252,"4,209,632",47,1,3,0,99.4
7322873,GW4,"5,854,798",down,205,"8,251,210",56,2,0,0,99.6
7322873,GW3,"5,009,421",up,149,"4,229,326",51,1,0,0,99.7
7322873,GW2,"5,939,885",up,98,"5,148,179",51,4,0,0,99.9
7322873,GW1,"6,638,992",same,47,"6,639,003",47,9,0,0,100
8257782,GW38,"7,685,467",down,1797,"7,973,286",35,0,0,0,100.3
8257782,GW37,"7,645,182",down,1762,"8,461,588",48,0,0,0,100.5
8257782,GW36,"7,583,502",up,1714,"6,645,374",66,5,0,0,100.4
8257782,GW35,"7,662,961",up,1648,"4,949,151",54,11,0,0,100.3
8257782,GW34,"7,753,437",down,1594,"9,636,103",25,0,0,0,100.1
8257782,GW33,"7,624,490",up,1569,"7,305,308",60,4,0,0,100
8257782,GW32,"7,628,596",down,1509,"9,358,006",38,2,0,0,100.1
8257782,GW31,"7,496,361",down,1471,"11,962,513",14,2,0,0,100.1
8257782,GW30,"7,055,961",down,1457,"9,179,042",36,6,0,0,100.3
8257782,GW29,"6,926,022",up,1421,"6,386,044",54,2,0,0,100.1
8257782,GW28,"6,940,217",down,1367,"11,256,518",33,0,0,0,100.2
8257782,GW27,"6,416,742",down,1334,"5,681,550",46,2,0,0,100.2
8257782,GW26,"6,402,769",down,1288,"9,623,550",49,1,0,0,100.1
8257782,GW25,"6,101,043",up,1239,"5,594,309",61,1,0,0,99.8
8257782,GW24,"6,161,934",up,1178,"5,020,152",58,1,0,0,99.8
8257782,GW23,"6,273,555",down,1120,"10,379,016",34,5,0,0,99.5
8257782,GW22,"5,928,083",up,1086,"3,725,982",45,5,0,0,99.4
8257782,GW21,"6,092,689",down,1041,"11,435,175",30,3,0,0,99.5
8257782,GW20,"5,390,516",down,1011,"7,449,709",38,1,0,0,99.6
8257782,GW19,"5,186,931",up,973,"2,165,402",50,7,0,0,99.6
8257782,GW18,"5,531,248",down,923,"6,538,209",43,11,0,0,99.7
8257782,GW17,"5,477,609",down,880,"6,884,585",66,5,0,0,99.6
8257782,GW16,"5,257,407",down,814,"9,355,565",50,1,0,0,100.1
8257782,GW15,"4,712,979",down,764,"10,302,111",37,3,0,0,101
8257782,GW14,"4,091,416",up,727,"1,098,348",79,6,0,0,101
8257782,GW13,"4,863,924",down,648,"10,367,002",24,7,0,0,101.3
8257782,GW12,"4,282,165",down,624,"6,881,973",36,2,0,0,101.6
8257782,GW11,"4,089,654",down,588,"6,984,649",37,7,2,0,101.4
8257782,GW10,"3,946,709",up,551,"2,320,852",77,20,0,0,101.2
8257782,GW9,"4,447,754",down,474,"10,029,644",35,16,0,0,101.1
8257782,GW8,"3,689,422",up,439,"76,732",94,11,2,4,100.8
8257782,GW7,"5,866,159",up,349,"2,084,451",76,19,4,4,100.5
8257782,GW6,"6,914,095",down,277,"8,744,605",32,2,0,0,100.8
8257782,GW5,"6,071,373",down,245,"11,383,131",24,6,0,0,100.6
8257782,GW4,"3,834,987",down,221,"9,056,385",54,5,3,8,100.5
8257782,GW3,"1,254,049",down,175,"6,302,765",46,2,1,0,100.3
8257782,GW2,"764,559",up,129,"111,406",84,7,1,0,100
8257782,GW1,"7,165,709",same,45,"7,165,720",45,11,0,0,100
8278085,GW38,"7,808,716",down,1789,"8,939,139",32,0,0,0,99.2
8278085,GW37,"7,722,094",down,1757,"9,058,754",46,0,0,0,99
8278085,GW36,"7,629,810",down,1711,"8,442,737",58,0,0,0,98.9
8278085,GW35,"7,564,751",up,1653,"3,431,879",58,2,0,0,98.8
8278085,GW34,"7,728,652",up,1595,"3,464,376",45,0,0,0,98.7
8278085,GW33,"7,978,307",down,1550,"12,089,840",37,9,0,0,98.6
